Y,T,value
1,1,0.5817867932671558
1,2,0.5975305398660187
1,3,0.5675630031337374
1,4,0.5463774370906908
1,5,0.5153778311534781
1,6,0.5008538027058979
1,7,0.5126006267474809
1,8,0.5162973109905988
1,9,0.506351916833987
1,10,0.5478223339775947
1,11,0.6078137021260626
1,12,0.6520800885703026
1,13,0.6892345799478335
1,14,0.6987671464224728
1,15,0.6979977857424331
1,16,0.7047906776003453
1,17,0.7475183426845058
1,18,0.7824773413897281
1,19,0.7611791859788707
1,20,0.7280966767371602
1,21,0.6962526505413672
1,22,0.6480831660130228
1,23,0.6056745041376592
1,24,0.5543525173106153
1,25,0.5422116304816949
1,26,0.5453453678857593
1,27,0.5336173087388114
1,28,0.5274436584038581
1,29,0.5110431404927661
1,30,0.510705372389334
1,31,0.5279690754536414
1,32,0.5790095888611585
1,33,0.6312885853145934
1,34,0.6952018164418007
1,35,0.7317933609802781
1,36,0.7523784503950011
1,37,0.7585333358353192
1,38,0.7511024375598131
1,39,0.7451914957497514
1,40,0.7439154829145634
1,41,0.8021617158619654
1,42,0.885928205513126
1,43,0.8675949034546171
1,44,0.8299149950273029
1,45,0.7755530952693701
1,46,0.724700230808204
1,47,0.6628323731962245
1,48,0.6053179711395921
1,49,0.5819556773188719
1,50,0.5897618734870804
1,51,0.5718226342159088
1,52,0.553827100260832
1,53,0.5323975905875289
1,54,0.5306899851757333
1,55,0.5433938188437072
1,56,0.5593252143889212
1,57,0.6107222607945056
1,58,0.6826481019309076
1,59,0.7361092867463549
1,60,0.7619673115535456
1,61,0.7758908633728021
1,62,0.7672214820513783
1,63,0.7535794036516485
1,64,0.7450038468034001
1,65,0.7893077630369105
1,66,0.8610084254376912
1,67,0.8540091197387927
1,68,0.8134957122215759
1,69,0.7612917753466815
1,70,0.7117712184046087
1,71,0.6591544538477416
1,72,0.6089583606988047
1,73,0.5838884614662889
1,74,0.5860276594546922
1,75,0.5606950516972847
1,76,0.5515002533260775
1,77,0.5340489013154192
1,78,0.5299393893903286
1,79,0.5444446529432737
1,80,0.5651235668311723
1,81,0.5748625471467977
1,82,0.6491902947964947
1,83,0.720196656095776
1,84,0.7626428477604098
1,85,0.7858174926347788
1,86,0.7854421947420765
1,87,0.7767540485260175
1,88,0.7827588148092548
1,89,0.837796250774052
1,90,0.8911448462216884
1,91,0.8771462348238914
1,92,0.8399542136570903
1,93,0.7934735696459064
1,94,0.7367285282693138
1,95,0.6688934341633672
1,96,0.6024281773657841
1,97,0.5871910829220693
1,98,0.587941678707474
1,99,0.5765513876639583
1,100,0.5708468596948828
1,101,0.5584244994464356
1,102,0.5643354412564974
1,103,0.6247396370869378
1,104,0.7506333151939352
1,105,0.8197068923457995
1,106,0.8522827494323619
1,107,0.8668630725638475
1,108,0.8810493329079957
1,109,0.8902253663845677
1,110,0.8842393649959656
1,111,0.8820814021129272
1,112,0.8787975455517817
1,113,0.9268544407123154
1,114,0.9556585539772194
1,115,0.9474770599163086
1,116,0.9249779512488038
1,117,0.8667317183014017
1,118,0.7915595503931245
1,119,0.7098196693625566
1,120,0.624458163667411
1,121,0.6104970820588842
1,122,0.6122985119438554
1,123,0.6023718826818787
1,124,0.5907939426920118
1,125,0.5748625471467977
1,126,0.5826687433150063
1,127,0.640389559212625
1,128,0.7743146122234523
1,129,0.8363888836764182
1,130,0.8541404740012385
1,131,0.8618528456962714
1,132,0.8646300501022687
1,133,0.8701844589142632
1,134,0.865812238464281
1,135,0.8554352517310615
1,136,0.8447017319997748
1,137,0.896061248616089
1,138,0.9519993995233716
1,139,0.9473644705484978
1,140,0.9283556322831248
1,141,0.8789476647088627
1,142,0.8015237094443715
1,143,0.7138916514983769
1,144,0.6320767108892683
1,145,0.61865981122516
1,146,0.6264660073933684
1,147,0.6126362800472875
1,148,0.6026345912067703
1,149,0.583907226360924
1,150,0.589217691542662
1,151,0.6479142819613067
1,152,0.7882006342534387
1,153,0.8417556435420616
1,154,0.8622844382728792
1,155,0.8755136889906363
1,156,0.8846897224672083
1,157,0.8916890281661068
1,158,0.8866412715092604
1,159,0.8834324745266555
1,160,0.877559062505864
1,161,0.9472518811806871
1,162,0.9833555384586516
1,163,0.9658478917640876
1,164,0.9254658385093169
1,165,0.8708787600157625
1,166,0.7941491058527707
1,167,0.7110581524084743
1,168,0.6295622150081628
1,169,0.6052053817717814
1,170,0.6174963877577827
1,171,0.6010395751627855
1,172,0.5890863372802162
1,173,0.5698898500684919
1,174,0.581017432587116
1,175,0.6422097539922313
1,176,0.7800754348764332
1,177,0.841511699911805
1,178,0.8591131710795444
1,179,0.867107016194104
1,180,0.8732243718451521
1,181,0.8802612073333208
1,182,0.8644986958398229
1,183,0.8547597155241974
1,184,0.8422998254864799
1,185,0.8944662325721041
1,186,0.9537257698298024
1,187,0.9508547409506296
1,188,0.9224822202623332
1,189,0.8632226830046349
1,190,0.7878628661500066
1,191,0.706029160646263
1,192,0.6313073502092286
1,193,0.6210992475277252
1,194,0.6291869171154604
1,195,0.6144564748268938
1,196,0.6002702144827456
1,197,0.5808110187461297
1,198,0.5890300425963109
1,199,0.642322343360042
1,200,0.7783490645700024
1,201,0.8356570527856486
1,202,0.8454335628905444
1,203,0.8480231183501905
1,204,0.8496181343941753
1,205,0.846822165093543
1,206,0.8424124148542906
1,207,0.8389596742414291
1,208,0.8338743877953125
1,209,0.893002570790565
1,210,0.932915501679458
1,211,0.9172280497645006
1,212,0.8732994314236926
1,213,0.8152220825280067
1,214,0.749488656621193
1,215,0.6813345593064495
1,216,0.6242892796156949
1,217,0.5947345705653863
1,218,0.60740087444409
