Y,T,Weights
10,1,4
10,2,6
10,3,2
10,4,4
10,5,5
10,6,2
10,7,7
10,8,3
10,9,5
10,10,2
10,11,4
10,12,2
10,13,4
10,14,2
10,15,5
10,16,3
10,17,3
10,18,2
10,19,2
10,20,2
10,21,1
10,22,1
10,23,5
10,24,5
10,25,2
10,26,4
10,27,2
10,28,2
10,29,2
10,30,2
10,31,1
10,32,2
10,33,5
10,34,2
10,35,5
10,36,2
10,37,4
10,38,2
10,39,1
10,40,8
10,41,3
10,42,4
10,43,3
10,44,4
10,45,2
10,46,8
10,47,1
10,48,6
10,49,2
10,50,3
10,51,2
10,52,2
10,53,8
10,54,3
10,55,4
10,56,2
10,57,5
10,58,2
10,59,8
10,60,3
10,61,5
10,62,2
10,63,3
10,64,2
10,65,4
10,66,7
10,67,2
10,68,3
10,69,1
10,70,2
10,71,2
10,72,2
10,73,2
10,74,5
10,75,5
10,76,1
10,77,1
10,78,3
10,79,1
10,80,2
10,81,3
10,82,2
10,83,1
10,84,2
10,85,2
10,86,4
10,87,1
10,88,2
10,89,6
10,90,4
10,91,2
10,92,4
10,93,2
10,94,3
10,95,1
10,96,3
10,97,1
10,98,2
10,99,3
10,100,2
10,101,2
10,102,2
10,103,8
10,104,1
10,105,1
10,106,3
10,107,1
10,108,1
10,109,3
10,110,2
10,111,2
10,112,2
10,113,2
10,114,4
10,115,2
10,116,1
10,117,6
10,118,3
10,119,2
10,120,2
10,121,1
10,122,2
10,123,7
10,124,3
10,125,4
10,126,3
10,127,2
10,128,2
10,129,1
10,130,4
10,131,7
10,132,2
10,133,2
10,134,2
10,135,2
10,136,3
10,137,2
10,138,1
10,139,5
10,140,2
10,141,3
10,142,1
10,143,1
10,144,1
10,145,5
10,146,3
10,147,2
10,148,4
10,149,5
10,150,3
10,151,2
10,152,5
10,153,2
10,154,2
10,155,2
10,156,3
10,157,5
10,158,3
10,159,4
10,160,3
10,161,3
10,162,2
10,163,1
10,164,8
10,165,2
10,166,2
10,167,4
10,168,2
10,169,2
10,170,2
10,171,2
10,172,8
10,173,1
10,174,2
10,175,1
10,176,3
10,177,1
10,178,2
10,179,3
10,180,2
10,181,1
10,182,8
10,183,1
10,184,3
10,185,6
10,186,3
10,187,2
10,188,6
10,189,5
10,190,2
10,191,3
10,192,3
10,193,3
10,194,2
10,195,4
10,196,4
10,197,3
10,198,2
10,199,2
10,200,1
10,201,1
10,202,2
10,203,4
10,204,2
10,205,3
10,206,2
10,207,2
10,208,1
10,209,2
10,210,6
10,211,2
10,212,2
10,213,2
10,214,2
10,215,3
10,216,5
10,217,2
10,218,3
10,219,2
10,220,1
10,221,2
10,222,2
10,223,2
10,224,2
10,225,8
10,226,2
10,227,2
10,228,3
10,229,1
10,230,2
10,231,2
10,232,2
10,233,2
10,234,8
10,235,3
10,236,5
10,237,2
10,238,4
10,239,2
10,240,8
10,241,3
10,242,5
10,243,2
