Y,T,PV,Wind
1,1,0,0.363
1,2,0,0.3551
1,3,0,0.3494
1,4,0,0.3638
1,5,0,0.3596
1,6,0,0.3536
1,7,0,0.3559
1,8,0,0.3465
1,9,0.001,0.3376
1,10,0.013,0.3144
1,11,0.035,0.2936
1,12,0.048,0.2664
1,13,0.046,0.2299
1,14,0.034,0.2072
1,15,0.016,0.1914
1,16,0.002,0.1973
1,17,0,0.2001
1,18,0,0.1992
1,19,0,0.1923
1,20,0,0.1854
1,21,0,0.1721
1,22,0,0.1554
1,23,0,0.1378
1,24,0,0.1309
1,25,0,0.1315
1,26,0,0.1368
1,27,0,0.1451
1,28,0,0.1584
1,29,0,0.1778
1,30,0,0.1997
1,31,0,0.2168
1,32,0,0.2328
1,33,0,0.2446
1,34,0.009,0.2468
1,35,0.032,0.2429
1,36,0.054,0.2444
1,37,0.063,0.243
1,38,0.052,0.238
1,39,0.027,0.2416
1,40,0.003,0.2535
1,41,0,0.2589
1,42,0,0.2554
1,43,0,0.251
1,44,0,0.2466
1,45,0,0.2459
1,46,0,0.2389
1,47,0,0.229
1,48,0,0.216
1,49,0,0.1961
1,50,0,0.1774
1,51,0,0.1656
1,52,0,0.1654
1,53,0,0.1621
1,54,0,0.1559
1,55,0,0.1549
1,56,0,0.161
1,57,0,0.165
1,58,0.007,0.1753
1,59,0.022,0.1853
1,60,0.036,0.1912
1,61,0.04,0.1854
1,62,0.033,0.1757
1,63,0.018,0.1813
1,64,0.002,0.1979
1,65,0,0.2099
1,66,0,0.2054
1,67,0,0.2011
1,68,0,0.1884
1,69,0,0.1752
1,70,0,0.167
1,71,0,0.1665
1,72,0,0.163
1,73,0,0.1525
1,74,0,0.1411
1,75,0,0.1343
1,76,0,0.1277
1,77,0,0.121
1,78,0,0.1172
1,79,0,0.1172
1,80,0,0.1206
1,81,0,0.1272
1,82,0.013,0.1334
1,83,0.036,0.1385
1,84,0.055,0.1444
1,85,0.063,0.1562
1,86,0.052,0.1666
1,87,0.026,0.1765
1,88,0.003,0.205
1,89,0,0.2363
1,90,0,0.2598
1,91,0,0.2912
1,92,0,0.3012
1,93,0,0.3212
1,94,0,0.3392
1,95,0,0.3488
1,96,0,0.3599
1,97,0,0.3597
1,98,0,0.3731
1,99,0,0.3607
1,100,0,0.3331
1,101,0,0.306
1,102,0,0.2615
1,103,0,0.2219
1,104,0,0.1932
1,105,0.001,0.1724
1,106,0.022,0.1611
1,107,0.052,0.1541
1,108,0.072,0.1576
1,109,0.078,0.1721
1,110,0.064,0.1897
1,111,0.029,0.2261
1,112,0.002,0.2722
1,113,0,0.3078
1,114,0,0.3465
1,115,0,0.3957
1,116,0,0.4379
1,117,0,0.4755
1,118,0,0.4963
1,119,0,0.5028
1,120,0,0.5078
1,121,0,0.5075
1,122,0,0.4734
1,123,0,0.4307
1,124,0,0.3969
1,125,0,0.3614
1,126,0,0.3401
1,127,0,0.3332
1,128,0,0.334
1,129,0,0.3315
1,130,0.011,0.3104
1,131,0.03,0.2863
1,132,0.045,0.2698
1,133,0.048,0.2521
1,134,0.039,0.2452
1,135,0.021,0.241
1,136,0.003,0.2476
1,137,0,0.2563
1,138,0,0.2546
1,139,0,0.2524
1,140,0,0.2515
1,141,0,0.2598
1,142,0,0.2647
1,143,0,0.2772
1,144,0,0.2934
1,145,0,0.2973
1,146,0,0.3164
1,147,0,0.3422
1,148,0,0.3732
1,149,0,0.4064
1,150,0,0.4449
1,151,0,0.4891
1,152,0,0.5249
1,153,0.003,0.5784
1,154,0.024,0.5935
1,155,0.05,0.6132
1,156,0.071,0.5911
1,157,0.093,0.549
1,158,0.082,0.4977
1,159,0.046,0.4312
1,160,0.008,0.3921
1,161,0,0.3641
1,162,0,0.331
1,163,0,0.3114
1,164,0,0.3026
1,165,0,0.2944
1,166,0,0.2801
1,167,0,0.2572
1,168,0,0.2508
1,169,0,0.2573
1,170,0,0.2453
1,171,0,0.2181
1,172,0,0.2058
1,173,0,0.1955
1,174,0,0.1863
1,175,0,0.1714
1,176,0,0.159
1,177,0.002,0.1639
1,178,0.033,0.1798
1,179,0.077,0.1954
1,180,0.112,0.214
1,181,0.121,0.2565
1,182,0.103,0.3114
1,183,0.06,0.3882
1,184,0.013,0.4579
1,185,0,0.5227
1,186,0,0.5788
1,187,0,0.6267
1,188,0,0.6527
1,189,0,0.6818
1,190,0,0.7072
1,191,0,0.7133
1,192,0,0.7177
1,193,0,0.7197
1,194,0,0.709
1,195,0,0.6864
1,196,0,0.6652
1,197,0,0.6425
1,198,0,0.6147
1,199,0,0.5876
1,200,0,0.5531
1,201,0.002,0.4923
1,202,0.043,0.4226
1,203,0.109,0.3623
1,204,0.16,0.3264
1,205,0.168,0.3091
1,206,0.139,0.3046
1,207,0.081,0.3067
1,208,0.019,0.3179
1,209,0,0.3508
1,210,0,0.3479
1,211,0,0.3378
1,212,0,0.3258
1,213,0,0.322
1,214,0,0.3023
1,215,0,0.2967
1,216,0,0.3274
1,217,0,0.3869
1,218,0,0.4557
1,219,0,0.5323
1,220,0,0.6445
1,221,0,0.7181
1,222,0,0.766
1,223,0,0.8029
1,224,0,0.8174
1,225,0.001,0.8041
1,226,0.023,0.7801
1,227,0.074,0.7526
1,228,0.12,0.7317
1,229,0.12,0.7278
1,230,0.089,0.7093
1,231,0.043,0.6839
1,232,0.007,0.6778
1,233,0,0.6824
1,234,0,0.6828
1,235,0,0.6941
1,236,0,0.6983
1,237,0,0.6834
1,238,0,0.6568
1,239,0,0.6195
1,240,0,0.5851
1,241,0,0.5502
1,242,0,0.5202
1,243,0,0.484
1,244,0,0.4667
1,245,0,0.4649
1,246,0,0.4679
