Y,T,value
1,1,0.5521266194084576
1,2,0.5526562372688014
1,3,0.5224272793937913
1,4,0.5069054021021755
1,5,0.4889798745213069
1,6,0.4777153100301475
1,7,0.4947241913142671
1,8,0.5007536869551047
1,9,0.5174977593090524
1,10,0.5627597164507455
1,11,0.6202639941334637
1,12,0.6680721909883484
1,13,0.6943086449930742
1,14,0.6976900513321926
1,15,0.687831011162715
1,16,0.6921086938808767
1,17,0.7379206388006192
1,18,0.7897620793611994
1,19,0.7784567750346288
1,20,0.7518129226757924
1,21,0.7151267008881285
1,22,0.6706388006192455
1,23,0.6131752627719385
1,24,0.5612930823759472
1,25,0.5430823759472012
1,26,0.5538988022488389
1,27,0.5437953230668948
1,28,0.5368899209647193
1,29,0.5261346044161982
1,30,0.5368288112116028
1,31,0.5938238409516825
1,32,0.6894809744968631
1,33,0.7580053776582742
1,34,0.8189114315978163
1,35,0.8511977511610853
1,36,0.8608327222358022
1,37,0.86170862869714
1,38,0.8620549172981341
1,39,0.862584535158478
1,40,0.8655381732257802
1,41,0.9057076509410902
1,42,0.9373625030554876
1,43,0.9312311578261224
1,44,0.90972052472908
1,45,0.8604253238816916
1,46,0.7951601075531655
1,47,0.7175710910127923
1,48,0.6451560335696244
1,49,0.6246231565224476
1,50,0.6212824900187404
1,51,0.6189603194003096
1,52,0.6156603927320133
1,53,0.6025014258942394
1,54,0.6173918357369836
1,55,0.6512058991281675
1,56,0.7516499633341481
1,57,0.8219669192536462
1,58,0.871384339607268
1,59,0.8890654281756701
1,60,0.9148333740731688
1,61,0.903446590075776
1,62,0.89804856188381
1,63,0.9116149270756946
1,64,0.910901979956001
1,65,0.932860751242565
1,66,0.931944104945816
1,67,0.924753523995763
1,68,0.9297237839159128
1,69,0.8863358592031289
1,70,0.8208465737798419
1,71,0.7394891224639453
1,72,0.6742035362177137
1,73,0.6560539395420842
1,74,0.6561150492952008
1,75,0.6367432575572395
1,76,0.6312230098590401
1,77,0.6173103560661615
1,78,0.6324248350036665
1,79,0.6712906379858226
1,80,0.7700032591868329
1,81,0.8435794019392162
1,82,0.896439338385073
1,83,0.9229813411553818
1,84,0.911207528721584
1,85,0.9313533773323556
1,86,0.929071946549336
1,87,0.9128778619734376
1,88,0.9080501914772264
1,89,0.9125315733724436
1,90,0.9371180640430212
1,91,0.9396031940030962
1,92,0.9270349547787828
1,93,0.869856595779353
1,94,0.8059154241016866
1,95,0.7284282571498412
1,96,0.6571131752627719
1,97,0.6264768190336512
1,98,0.6263138596920068
1,99,0.6135011814552269
1,100,0.612971563594883
1,101,0.5998125967571091
1,102,0.5942719791412042
1,103,0.6111586409190907
1,104,0.6391672777641978
1,105,0.7009492381650778
1,106,0.772529128982319
1,107,0.8021673592438686
1,108,0.8162022325429805
1,109,0.8254298052635868
1,110,0.8328851951438117
1,111,0.829035280697466
1,112,0.8288315815204107
1,113,0.8638067302208099
1,114,0.9057483907765012
1,115,0.8936079198240039
1,116,0.856045791575002
1,117,0.8047135989570602
1,118,0.7489000244439012
1,119,0.6861606779108612
1,120,0.6278823433553329
1,121,0.598508922023955
1,122,0.5901979956000978
1,123,0.5771001385154404
1,124,0.5764075613134523
1,125,0.5587061028273446
1,126,0.5534302941416117
1,127,0.5763871913957468
1,128,0.5826203862136397
1,129,0.6156196528966023
1,130,0.6821681740405768
1,131,0.7446019718080339
1,132,0.7693717917379613
1,133,0.7965045221217306
1,134,0.7983989244683452
1,135,0.7955471359895706
1,136,0.8032265949645564
1,137,0.8480200439990222
1,138,0.8865599282978897
1,139,0.8729120834351829
1,140,0.8410942719791412
1,141,0.7919824003911025
1,142,0.7315448545587876
1,143,0.6629797115619653
1,144,0.5918479589342459
1,145,0.5882424835003667
1,146,0.607267986637334
1,147,0.5878961948993726
1,148,0.5789130611912328
1,149,0.5632078546402672
1,150,0.5800334066650371
1,151,0.6398598549661859
1,152,0.7753198077079768
1,153,0.8391387598794101
1,154,0.864499307422798
1,155,0.868247372280616
1,156,0.8775156848366332
1,157,0.8784323311333823
1,158,0.8758046117493685
1,159,0.870426953475108
1,160,0.8622178766397783
1,161,0.9286238083598142
1,162,0.964189684673674
1,163,0.9492992748309296
1,164,0.9120630652652164
1,165,0.8578383443330889
1,166,0.7790067628126782
1,167,0.692006844292349
1,168,0.6146215269290312
1,169,0.5875499062983786
1,170,0.5951478856025422
1,171,0.5851258860914202
1,172,0.5817241098345962
1,173,0.5805222846899698
1,174,0.5700114071539151
1,175,0.6549132241505744
1,176,0.7979507862788234
1,177,0.8404628045302697
1,178,0.8641733887395094
1,179,0.8862951193677178
1,180,0.892691273527255
1,181,0.8883524810559765
1,182,0.8746231565224476
1,183,0.8662714902631793
1,184,0.8610771612482686
1,185,0.909944593823841
1,186,0.9690988348407072
1,187,0.9585064776338303
1,188,0.9351014421901735
1,189,0.8876191640185773
1,190,0.8144707895380102
1,191,0.7259431271897662
1,192,0.6447078953801026
1,193,0.6191843884950705
1,194,0.6205288030636357
1,195,0.6121160270512507
1,196,0.6120549172981341
1,197,0.6011570113256742
1,198,0.6168825877943453
1,199,0.6833496292674978
1,200,0.8302778456775035
1,201,0.8899209647193025
1,202,0.9150574431679296
1,203,0.9288682473722806
1,204,0.9288682473722806
1,205,0.9268312556017274
1,206,0.9202517721828404
1,207,0.910596431190418
1,208,0.9050558135745131
1,209,0.9410901979956
1,210,0.951071457671311
1,211,0.9481585594394198
1,212,0.9448586327711236
1,213,0.914609304978408
1,214,0.8415016703332518
1,215,0.7474945001222195
1,216,0.663163040821315
1,217,0.6376395339362829
1,218,0.6391061680110812
1,219,0.6329340829463049
1,220,0.6263749694451234
1,221,0.621689888372851
1,222,0.6182270023629105
1,223,0.7058380184144056
1,224,0.8316426301637742
1,225,0.8853173633178522
1,226,0.8984763301556262
1,227,0.9070316955919498
1,228,0.910250142589424
1,229,0.9185406990955756
1,230,0.91870365843722
1,231,0.908416849995926
1,232,0.9060946793774952
1,233,0.9338792471278416
1,234,0.9418031451152936
1,235,0.943453108449442
1,236,0.9513973763545996
1,237,0.909109427197914
1,238,0.8333129634156278
1,239,0.7397131915587061
1,240,0.6577853825470545
1,241,0.6344210869388087
1,242,0.6395543062006029
1,243,0.6306322822455798
1,244,0.6177381243379777
1,245,0.6064328200114072
1,246,0.6106901328118635
1,247,0.6817200358510551
1,248,0.8293815692984601
1,249,0.8920598060783834
1,250,0.9012466389635786
1,251,0.9172777641978328
1,252,0.9262201580705614
1,253,0.914609304978408
1,254,0.905361362340096
1,255,0.8925486841033162
1,256,0.899617045547136
1,257,0.9279108612401206
1,258,0.9707691680925608
1,259,0.9441864254868412
1,260,0.9092520166218528
1,261,0.8549050761834922
1,262,0.7847510796056384
1,263,0.7058380184144056
1,264,0.6324655748390776
1,265,0.6006070235476249
1,266,0.5916035199217795
1,267,0.5735761427523833
1,268,0.5712743420516581
1,269,0.5564043021266194
1,270,0.5512303430294142
1,271,0.5670577690866129
1,272,0.6150900350362585
1,273,0.680986718813656
1,274,0.751609223498737
1,275,0.7693921616556669
1,276,0.7836511040495396
1,277,0.7931027458649067
1,278,0.7851992177951601
1,279,0.7693717917379613
1,280,0.7755846166381488
1,281,0.808339444308645
1,282,0.8674529454901002
1,283,0.8719546973030229
1,284,0.8335777723457998
1,285,0.7780697465982237
