Y,T,value
10,1,0.5971096203529411
10,2,0.6767309522608695
10,3,0.7656523715384616
10,4,0.5640431979999999
10,5,0.7747146777142856
10,6,0.57572601875
10,7,0.861592002375
10,8,0.5968765535
10,9,0.8661525266
10,10,0.6177612444444445
10,11,0.8895865532142857
10,12,0.6267418738999999
10,13,0.8723215919999998
10,14,0.6753021171538461
10,15,0.86010544
10,16,0.6034912794166668
10,17,0.765544889
10,18,0.5745532128181818
10,19,0.7823010250000001
10,20,0.5908299888999999
10,21,0.8639908974
10,22,0.6003303965555555
10,23,0.8264220609999999
10,24,0.7742079946500001
10,25,0.894367276
10,26,0.6400347031111111
10,27,0.8868398550000001
10,28,0.6515004409999998
10,29,0.8728359999374999
10,30,0.6345560003636365
10,31,0.8065237735384616
10,32,0.6881121598125
10,33,0.8489104182727274
10,34,0.920965087
10,35,0.6511669131250001
10,36,0.9279516450666668
10,37,0.664311561
10,38,0.899647412625
10,39,0.9336280638571428
10,40,0.670970417111111
10,41,0.9105182451333336
10,42,0.6960132410175438
10,43,0.8798343384666667
10,44,0.6310406749999999
10,45,0.8878045489333334
10,46,0.6183269597777777
10,47,0.8804312909375
10,48,0.634256055875
10,49,0.9137862100666668
10,50,0.6612958286666666
10,51,0.902360273
10,52,0.712756665913793
10,53,0.91742438925
10,54,0.6590935785
10,55,0.9143953646875
10,56,0.6492791561249999
10,57,0.903571267625
10,58,0.648168992375
10,59,0.90192277
10,60,0.7860007540487807
10,61,0.7965802562857143
10,62,0.8337472278
10,63,0.67182122375
10,64,0.6978146884000002
10,65,0.8806854642
10,66,0.6367382396666668
10,67,0.8927862495333334
10,68,0.6295552914285715
10,69,0.73260843425
10,70,0.9161985833333334
10,71,0.6984521246923076
10,72,0.9096869563636362
10,73,0.664653967875
10,74,0.720315284
10,75,0.8569898469999998
10,76,0.5883660952500002
10,77,0.7286343348750001
10,78,0.6936732670000001
10,79,0.6127912215454545
10,80,0.8596845918571427
10,81,0.8642585487499999
10,82,0.6233888921249999
10,83,0.8547702556923077
10,84,0.71408616475
10,85,0.7322550857894736
10,86,0.8311546127500001
10,87,0.7337786787222221
10,88,0.8527578262000001
10,89,0.8243878238888889
10,90,0.589964614
10,91,0.7380444087500001
10,92,0.7846588472
10,93,0.6680323110882354
10,94,0.8598657455
10,95,0.628571251625
10,96,0.8667982080666666
10,97,0.6268254552222223
10,98,0.8194346219999998
10,99,0.6379741475
10,100,0.8445923798000001
10,101,0.7734529654615384
10,102,0.7802483666470588
10,103,0.6063847236666667
10,104,0.65261672972
10,105,0.6968742393333333
10,106,0.7611999374285714
10,107,0.615013289090909
10,108,0.8543142431428571
10,109,0.8776746233333332
10,110,0.6265851323333334
10,111,0.8477795549375
10,112,0.6936554021666668
10,113,0.8665367337272726
10,114,0.61971625975
10,115,0.8368565872941177
10,116,0.5909740229999999
10,117,0.8025618334666668
10,118,0.56739022
10,119,0.6832851003750001
10,120,0.5979048373333332
10,121,0.7265009381666667
10,122,0.5721573314444445
10,123,0.8423044215999999
10,124,0.6114522385
10,125,0.7749742293684211
10,126,0.644737142090909
10,127,0.8186796254
10,128,0.7393176370000002
10,129,0.6798394228571428
10,130,0.8088348970000001
10,131,0.769011758125
10,132,0.636403373181818
10,133,0.7273508788571428
10,134,0.6532779789333334
10,135,0.8449620092222221
10,136,0.7248388826666666
10,137,0.8294616129000001
10,138,0.8616085112
10,139,0.6116064280000001
10,140,0.8302393657333333
10,141,0.6517770248333333
10,142,0.8329012065384617
10,143,0.591512356875
10,144,0.7975597160000001
10,145,0.5593166495999999
10,146,0.7011139164999999
10,147,0.7085798744444445
10,148,0.5449534267
10,149,0.716443161054054
10,150,0.5840926556666667
10,151,0.8019716602000001
10,152,0.8124493094999999
10,153,0.5872128647499999
10,154,0.808463247375
10,155,0.8264097561428573
10,156,0.6070613492
10,157,0.813956644
10,158,0.6796335230666666
10,159,0.7850550608000001
10,160,0.6303192811333334
10,161,0.686199280625
10,162,0.5927353947058823
10,163,0.6413387878181819
10,164,0.8028387363
10,165,0.659123762
10,166,0.7946597176363636
10,167,0.6684642542
10,168,0.801335708625
10,169,0.6573845823571428
10,170,0.7894421219000001
10,171,0.6316144721333333
10,172,0.7179839403
10,173,0.5851569423571429
10,174,0.6612325578749999
10,175,0.5713957045882352
10,176,0.6318488401111112
10,177,0.5760627927567568
10,178,0.7393272742727273
10,179,0.6056532278666668
10,180,0.7476355221111111
10,181,0.6038259236666669
10,182,0.74927524675
10,183,0.6152325378235293
10,184,0.7281677792500001
10,185,0.5910981723333333
10,186,0.534216898625
10,187,0.6225649194615386
10,188,0.4760856272222222
10,189,0.6446245348571429
10,190,0.5841400697647058
10,191,0.7720740132222221
10,192,0.598038250076923
10,193,0.7431961429999999
10,194,0.6075858061250001
10,195,0.7547409958888889
10,196,0.6017867952666668
10,197,0.7510649075
10,198,0.5949228292857143
10,199,0.7312389133
10,200,0.5726730684375001
10,201,0.6520091064999999
10,202,0.5296886744666668
10,203,0.6384332598888889
10,204,0.5832232137500001
10,205,0.7600299585
10,206,0.6139297701875001
10,207,0.7483158163749999
10,208,0.60593491575
10,209,0.7479066830000001
10,210,0.5934025064285714
10,211,0.7440651332
10,212,0.5890425158571428
10,213,0.7245530473999999
10,214,0.553955802375
10,215,0.6437063254
10,216,0.5133536595384615
